"opportunity_id","lead_id","opportunity_name","status","created_at"
"6861","13676","Opportunity for Jeffery Frazier","Closed Won","2025-06-25 08:41:09.743617"
"6862","13678","Opportunity for Veronica Young","Closed Lost","2025-07-03 08:41:09.779382"
"6863","13679","Opportunity for Tammy Hicks","Closed Won","2025-07-04 08:41:09.344110"
"6864","13680","Opportunity for Teresa Strickland","Closed Lost","2025-06-28 08:41:09.294666"
"6865","13683","Opportunity for Amanda Carey","Closed Lost","2025-06-25 08:41:09.527816"
"6866","13684","Opportunity for Charles West","Closed Lost","2025-06-25 08:41:09.064407"
"6867","13685","Opportunity for Tiffany Gomez","Open","2025-07-02 08:41:09.180415"
"6868","13686","Opportunity for Sherry Ray","Closed Won","2025-06-27 08:41:09.834218"
"6869","13687","Opportunity for Darlene Armstrong","Closed Lost","2025-07-03 08:41:09.392040"
"6870","13688","Opportunity for Mary Rollins","Open","2025-07-03 08:41:09.387553"
"6871","13690","Opportunity for Carolyn Nelson","Open","2025-06-26 08:41:09.220719"
"6872","13691","Opportunity for James Norman","Closed Won","2025-06-25 08:41:09.741708"
"6873","13692","Opportunity for Sierra Rodriguez","Closed Lost","2025-07-02 08:41:09.568281"
"6874","13694","Opportunity for Chad Harrison","Open","2025-07-01 08:41:09.250232"
"6875","13695","Opportunity for Debra Griffin","Open","2025-07-04 08:41:09.460088"
"6876","13702","Opportunity for James Kennedy","Closed Won","2025-05-30 16:34:55.712425"
"6877","13703","Opportunity for James Wilkerson","Open","2025-05-26 01:03:14.264199"
"6878","13704","Opportunity for Timothy Jenkins","Open","2025-06-12 18:54:54.948695"
"6879","13707","Opportunity for Lauren Tanner","Open","2025-06-03 20:20:09.169199"
"6880","13710","Opportunity for Robert Greene","Open","2025-05-31 17:33:10.548898"
"6881","13711","Opportunity for Donald Mathis","Closed Won","2025-06-03 21:06:47.818462"
"6882","13714","Opportunity for Karen Short","Closed Lost","2025-06-01 05:54:47.502548"
"6883","13718","Opportunity for Alexandra Holmes","Open","2025-06-15 10:39:46.392156"
"6884","13720","Opportunity for Sheila Ross","Open","2025-06-07 17:02:24.563368"
"6885","13722","Opportunity for James Jones","Closed Lost","2025-06-02 06:06:39.078912"
"6886","13723","Opportunity for Joseph Romero","Closed Won","2025-06-06 20:11:00.679725"
"6887","13724","Opportunity for Matthew Conley","Closed Won","2025-06-03 04:24:24.479723"
"6888","13725","Opportunity for Ricardo Richards","Closed Won","2025-06-03 06:28:10.678118"
"6889","13727","Opportunity for Kenneth Berry","Closed Lost","2025-05-30 10:33:49.395472"
"6890","13730","Opportunity for Katie Shannon DDS","Open","2025-06-05 10:05:46.996348"
"6891","13732","Opportunity for Mark Banks","Closed Won","2025-06-12 23:17:17.599074"
"6892","13735","Opportunity for Anthony Ingram","Open","2025-05-30 09:20:00.823673"
"6893","13736","Opportunity for Tyler Reyes","Open","2025-06-04 22:58:24.751214"
"6894","13740","Opportunity for Lisa Robertson","Closed Won","2025-06-04 13:50:02.751681"
"6895","13745","Opportunity for Rachel Moyer","Closed Won","2025-06-10 00:22:15.840676"
"6896","13748","Opportunity for Chase Poole","Open","2025-05-30 22:10:58.256259"
"6897","13750","Opportunity for James Sanders","Open","2025-06-01 08:21:37.562221"
"6898","13752","Opportunity for Scott Cox","Open","2025-06-05 11:55:38.119586"
"6899","13754","Opportunity for Michael Terry","Closed Won","2025-05-28 12:29:09.196823"
"6900","13756","Opportunity for Michael Gomez","Open","2025-06-07 00:25:16.579587"
"6901","13757","Opportunity for Brandon Rodriguez","Open","2025-05-31 02:11:58.676721"
"6902","13761","Opportunity for Miguel Walker","Closed Won","2025-05-31 16:10:45.515555"
"6903","13762","Opportunity for Thomas Singleton","Closed Won","2025-06-02 04:14:26.624233"
"6904","13763","Opportunity for Jessica Stewart","Open","2025-05-29 10:14:18.182613"
"6905","13767","Opportunity for Mark Mckinney","Closed Won","2025-06-04 06:27:27.769650"
"6906","13769","Opportunity for Erin Hall","Closed Won","2025-06-07 11:16:43.981079"
"6907","13772","Opportunity for Hayley Payne","Closed Lost","2025-06-06 10:51:04.550434"
"6908","13776","Opportunity for Melissa Alvarez","Closed Won","2025-05-22 13:33:13.688177"
"6909","13777","Opportunity for Tricia Young","Closed Lost","2025-05-31 20:19:45.521125"
"6910","13782","Opportunity for Benjamin Mayer","Closed Won","2025-05-26 02:51:12.161616"
"6911","13784","Opportunity for Samantha George","Closed Lost","2025-05-27 15:19:22.325171"
"6912","13786","Opportunity for Jennifer Clark","Open","2025-06-03 16:27:21.341129"
"6913","13789","Opportunity for William Ellison","Closed Won","2025-06-06 23:31:09.520658"
"6914","13790","Opportunity for Stephanie Sanchez","Closed Lost","2025-06-01 20:34:12.021944"
"6915","13792","Opportunity for Kelli Russell","Open","2025-06-05 02:40:29.262787"
"6916","13793","Opportunity for Alexis Williams","Closed Lost","2025-06-10 06:06:46.755734"
"6917","13794","Opportunity for Stephen Bell","Closed Lost","2025-06-13 08:20:02.474081"
"6918","13796","Opportunity for Kevin Soto","Open","2025-05-25 15:56:50.420767"
"6919","13797","Opportunity for William Mccoy","Open","2025-06-05 10:46:03.977375"
"6920","13798","Opportunity for Anthony Harper","Open","2025-06-01 02:52:28.509329"
"6921","13799","Opportunity for Denise Patrick","Open","2025-05-28 01:09:38.081316"
"6922","13801","Opportunity for Timothy Garrison","Open","2025-08-08 19:21:48.581591"
"6923","13803","Opportunity for Tiffany Hernandez","Open","2025-05-31 00:21:18.924044"
"6924","13804","Opportunity for Lauren Cantu","Closed Lost","2025-02-12 14:19:11.157212"
"6925","13805","Opportunity for Michael Bailey Jr.","Open","2025-03-17 04:48:26.237776"
"6926","13806","Opportunity for Daniel Adams","Open","2025-03-31 21:54:45.464091"
"6927","13807","Opportunity for Jennifer Scott","Closed Lost","2025-08-02 02:54:34.817940"
"6928","13812","Opportunity for Eric Watkins","Open","2025-03-28 18:44:41.392433"
"6929","13816","Opportunity for Casey Aguilar","Closed Lost","2025-05-12 17:01:02.722861"
"6930","13818","Opportunity for Sandra Hanson","Open","2025-07-31 20:59:42.055894"
"6931","13823","Opportunity for Aaron Green","Closed Lost","2025-02-25 06:26:14.284998"
"6932","13824","Opportunity for Jack Smith","Closed Won","2025-03-05 22:51:02.801799"
"6933","13827","Opportunity for Michelle Woods","Closed Won","2025-04-12 15:07:08.680589"
"6934","13828","Opportunity for Jeffery Sullivan","Closed Won","2025-07-20 14:46:29.867317"
"6935","13831","Opportunity for Carla Anderson","Open","2025-06-07 13:52:28.541819"
"6936","13832","Opportunity for Austin Kelley","Open","2025-03-14 21:19:04.059257"
"6937","13835","Opportunity for April Brown","Open","2025-06-11 15:35:39.121133"
"6938","13837","Opportunity for Thomas Simmons","Closed Won","2025-03-27 14:05:15.592016"
"6939","13839","Opportunity for Amy Allen","Closed Lost","2025-06-24 04:00:44.304802"
"6940","13844","Opportunity for George Rivera","Closed Won","2025-02-24 07:23:10.957584"
"6941","13845","Opportunity for Erin Obrien","Closed Lost","2025-07-25 01:02:33.814034"
"6942","13847","Opportunity for Angela Green","Closed Won","2025-01-22 09:54:21.920320"
"6943","13849","Opportunity for Roger Houston","Open","2025-07-31 18:25:27.537815"
"6944","13850","Opportunity for Ariel Hicks","Open","2025-08-14 02:53:43.443756"
"6945","13851","Opportunity for Eric Blake","Closed Won","2025-08-11 03:29:54.814557"
"6946","13854","Opportunity for Glenn Garcia","Open","2025-08-16 21:11:54.542665"
"6947","13855","Opportunity for Kristy Knight","Closed Won","2025-08-18 08:33:35.409169"
"6948","13859","Opportunity for Nathan Reid","Closed Lost","2025-04-25 17:26:23.575725"
"6949","13865","Opportunity for Brandon Melton","Open","2025-04-19 11:06:51.250827"
"6950","13866","Opportunity for Kathy Mills","Closed Won","2025-03-03 14:08:00.553310"
"6951","13867","Opportunity for Kara Payne","Closed Won","2025-06-28 19:00:47.033307"
"6952","13871","Opportunity for Erica Leon","Closed Won","2025-09-02 07:08:38.199543"
"6953","13875","Opportunity for Eric Smith","Closed Lost","2025-09-04 17:39:30.744030"
"6954","13876","Opportunity for Richard Cross","Closed Lost","2025-08-27 16:33:55.696084"
"6955","13878","Opportunity for Danielle Bell","Open","2025-05-14 02:41:17.127317"
"6956","13881","Opportunity for Sean Moore","Closed Lost","2025-07-25 21:13:36.815127"
"6957","13882","Opportunity for Megan Wallace","Closed Won","2025-06-26 20:54:34.579249"
"6958","13884","Opportunity for John Acosta","Closed Lost","2025-06-30 17:08:36.624060"
"6959","13885","Opportunity for Renee Thompson","Closed Won","2025-03-23 07:59:18.542910"
"6960","13886","Opportunity for Brian Johnson","Closed Won","2025-07-10 03:59:48.143651"
"6961","13889","Opportunity for Jordan Jones","Closed Won","2025-06-06 20:58:24.431242"
"6962","13890","Opportunity for Laurie Jarvis","Open","2025-06-02 11:02:30.171611"
"6963","13892","Opportunity for Sherry Brooks","Closed Won","2025-07-24 06:02:57.306073"
"6964","13893","Opportunity for Carrie Simpson","Closed Lost","2025-03-06 02:30:42.859827"
"6965","13894","Opportunity for Emily Brown","Closed Lost","2025-04-26 02:00:48.477932"
"6966","13898","Opportunity for Ellen Hart","Closed Lost","2025-06-24 14:15:58.677120"
"6967","13899","Opportunity for John Hoffman","Closed Lost","2025-03-13 04:57:41.700342"
"6968","13900","Opportunity for Russell Wolfe","Closed Won","2025-02-03 21:46:29.601724"
"6969","13901","Opportunity for Rachel Harris","Open","2025-09-24 00:39:17.027078"
"6970","13902","Opportunity for James Harris","Open","2025-09-13 19:21:33.362324"
"6971","13904","Opportunity for Joseph Johnson","Open","2025-10-20 16:03:34.557436"
"6972","13907","Opportunity for Desiree Phillips","Closed Won","2025-09-19 04:46:51.406240"
"6973","13910","Opportunity for Joseph Hurley","Closed Lost","2025-10-16 03:37:15.335401"
"6974","13911","Opportunity for Michael Thomas","Closed Lost","2025-09-30 20:13:52.600782"
"6975","13916","Opportunity for Mike Evans","Closed Won","2025-10-29 15:50:58.201316"
"6976","13920","Opportunity for Cory Gentry","Open","2025-09-20 20:14:40.018088"
"6977","13921","Opportunity for Eric Cunningham","Closed Won","2025-10-27 07:30:03.147800"
"6978","13922","Opportunity for Thomas Hill","Closed Lost","2025-09-21 08:46:46.771174"
"6979","13924","Opportunity for Kelly Jimenez","Closed Won","2025-10-11 08:51:07.826510"
"6980","13925","Opportunity for David Mckinney","Open","2025-09-03 13:44:20.124036"
"6981","13926","Opportunity for David Watson","Closed Lost","2025-09-14 10:10:15.528786"
"6982","13928","Opportunity for Matthew Bauer","Open","2025-10-03 09:59:11.586474"
"6983","13932","Opportunity for Wendy Hernandez","Closed Won","2025-10-19 15:31:10.493582"
"6984","13936","Opportunity for Kenneth Mays","Closed Won","2025-09-11 04:34:01.523911"
"6985","13940","Opportunity for Steven Sherman","Closed Lost","2025-10-16 13:39:38.091596"
"6986","13941","Opportunity for Tara White","Open","2025-10-23 10:14:15.381941"
"6987","13944","Opportunity for Lindsey Watson","Open","2025-10-14 22:00:38.093573"
"6988","13946","Opportunity for Scott Gonzalez","Closed Lost","2025-10-07 09:37:38.320657"
"6989","13947","Opportunity for Christopher Fleming","Closed Lost","2025-10-15 10:05:11.196099"
"6990","13950","Opportunity for Suzanne Gonzalez","Open","2025-09-24 22:49:56.792793"
"6991","13952","Opportunity for David Dunn","Open","2025-10-16 19:52:49.336321"
"6992","13956","Opportunity for Ronald Martin","Open","2025-09-28 17:35:10.591108"
"6993","13958","Opportunity for James Kaufman","Open","2025-10-14 21:29:46.169845"
"6994","13964","Opportunity for Haley Frederick","Open","2025-09-27 20:03:13.081317"
"6995","13965","Opportunity for Ryan Gallegos PhD","Open","2025-10-14 21:50:34.752527"
"6996","13967","Opportunity for Stacey Ochoa","Closed Won","2025-09-17 09:27:57.455790"
"6997","13968","Opportunity for Kristen Peterson","Open","2025-09-23 15:29:09.017612"
"6998","13973","Opportunity for Amber Mccarthy","Open","2025-08-26 18:15:00.800620"
"6999","13974","Opportunity for Lisa Reed","Closed Won","2025-10-11 00:42:20.652146"
"7000","13977","Opportunity for Brittany Barnett","Closed Lost","2025-09-02 00:18:38.757645"
"7001","13978","Opportunity for Joel Neal","Closed Won","2025-10-03 09:28:50.417397"
"7002","13979","Opportunity for Jessica Reed","Closed Won","2025-10-17 20:24:34.053679"
"7003","13980","Opportunity for Courtney Horton","Closed Won","2025-09-26 00:07:13.207197"
"7004","13981","Opportunity for Jaime Glover","Closed Won","2025-10-17 13:12:45.636029"
"7005","13984","Opportunity for Anthony Walter","Closed Lost","2025-09-24 21:25:53.388674"
"7006","13985","Opportunity for Tiffany Singh","Open","2025-09-29 22:13:57.818112"
"7007","13986","Opportunity for Randall Wilson","Closed Won","2025-10-01 18:10:42.495592"
"7008","13990","Opportunity for Ashley Hicks","Open","2025-10-07 02:27:23.819745"
"7009","13996","Opportunity for Jonathan Rodriguez","Closed Lost","2025-09-27 18:05:37.560130"
"7010","13997","Opportunity for Sandra Carson","Open","2025-10-22 23:03:54.639917"
"7011","13998","Opportunity for Joel Atkinson","Closed Lost","2025-09-09 03:12:28.737618"
"7012","13999","Opportunity for Katelyn Turner","Open","2025-10-14 05:40:27.151103"
"7013","14000","Opportunity for Kathryn Stevenson","Open","2025-10-17 01:37:10.444503"
"7014","14001","Opportunity for Michael Le","Open","2025-07-18 07:17:46.910290"
"7015","14006","Opportunity for Kayla Austin","Closed Won","2025-07-23 16:25:30.976914"
"7016","14007","Opportunity for Mr. Stephen Jones MD","Closed Won","2025-07-31 01:09:25.466532"
"7017","14009","Opportunity for Christian Mccormick","Open","2025-07-31 03:45:41.175951"
"7018","14010","Opportunity for Christina Scott","Open","2025-07-31 14:32:52.691978"
"7019","14012","Opportunity for Benjamin Nguyen","Closed Won","2025-07-28 22:51:20.430529"
"7020","14014","Opportunity for Katrina Burke","Closed Won","2025-07-26 06:11:52.791900"
"7021","14016","Opportunity for Scott Ortiz","Closed Lost","2025-07-29 19:01:11.864061"
"7022","14019","Opportunity for Abigail Cox","Closed Won","2025-07-24 10:48:20.911872"
"7023","14020","Opportunity for Vickie Hendricks","Open","2025-07-30 10:22:31.812655"
"7024","14021","Opportunity for Eric Decker","Closed Won","2025-07-26 14:09:24.012726"
"7025","14024","Opportunity for Teresa Summers","Open","2025-07-27 15:09:10.726849"
"7026","14027","Opportunity for Samantha Reyes","Open","2025-07-27 11:53:30.042851"
"7027","14028","Opportunity for Ashley Diaz","Closed Lost","2025-07-29 07:32:40.319576"
"7028","14029","Opportunity for Shannon Gross","Closed Won","2025-07-21 23:13:21.524161"
"7029","14030","Opportunity for John Franklin","Closed Lost","2025-07-31 22:47:19.487675"
"7030","14031","Opportunity for Donna Barnes","Open","2025-08-04 11:51:14.522124"
"7031","14034","Opportunity for Susan Clark","Open","2025-07-17 14:38:20.055144"
"7032","14036","Opportunity for Jennifer Monroe","Open","2025-07-26 03:03:34.688161"
"7033","14037","Opportunity for Brian Boyd","Closed Won","2025-07-23 11:08:14.985180"
"7034","14038","Opportunity for Savannah Houston","Open","2025-07-25 14:12:06.932782"
"7035","14039","Opportunity for Brittany Sullivan","Open","2025-07-28 01:18:23.342142"
"7036","14040","Opportunity for Sarah Martinez","Closed Lost","2025-07-25 07:47:54.786428"
"7037","14041","Opportunity for Kayla Escobar","Closed Won","2025-08-07 03:35:57.262723"
"7038","14042","Opportunity for Randy Rice","Open","2025-07-30 04:22:37.048876"
"7039","14047","Opportunity for Latoya Horne","Closed Lost","2025-07-20 06:33:50.248488"
"7040","14048","Opportunity for Lori Houston","Closed Lost","2025-07-31 23:53:50.536865"
"7041","14049","Opportunity for Pamela Cain","Closed Lost","2025-07-25 23:00:28.116634"
"7042","14052","Opportunity for Gregory Buckley","Closed Won","2025-07-24 09:34:06.376598"
"7043","14053","Opportunity for Margaret Bass","Closed Lost","2025-07-30 06:36:42.168484"
"7044","14054","Opportunity for Brittany Hines","Closed Lost","2025-07-30 22:20:29.926266"
"7045","14055","Opportunity for Rachael Gomez","Closed Lost","2025-07-28 12:32:29.924793"
"7046","14057","Opportunity for Dalton Vaughan","Open","2025-08-02 09:05:09.143514"
"7047","14058","Opportunity for Jasmine Steele MD","Closed Lost","2025-07-30 10:38:21.221901"
"7048","14062","Opportunity for Steven Dunlap","Open","2025-08-07 07:08:15.960209"
"7049","14064","Opportunity for Melinda Hicks","Closed Lost","2025-07-30 00:16:25.406059"
"7050","14065","Opportunity for Laura Hunt","Open","2025-07-22 09:54:21.938383"
