"deal_id","opportunity_id","deal_name","amount","closed_at"
"2299","6959","Deal with Renee Thompson","12153","2025-03-29 07:59:18.542910"
"2300","6960","Deal with Brian Johnson","15957","2025-07-28 03:59:48.143651"
"2301","6961","Deal with Jordan Jones","9956","2025-06-16 20:58:24.431242"
"2302","6963","Deal with Sherry Brooks","20915","2025-07-25 06:02:57.306073"
"2303","6968","Deal with Russell Wolfe","29050","2025-02-17 21:46:29.601724"
"2304","6972","Deal with Desiree Phillips","25532","2025-09-28 04:46:51.406240"
"2305","6975","Deal with Mike Evans","24907","2025-11-08 15:50:58.201316"
"2306","6977","Deal with Eric Cunningham","15728","2025-11-04 07:30:03.147800"
"2307","6979","Deal with Kelly Jimenez","36086","2025-10-16 08:51:07.826510"
"2308","6983","Deal with Wendy Hernandez","37780","2025-10-30 15:31:10.493582"
"2309","6984","Deal with Kenneth Mays","42446","2025-09-22 04:34:01.523911"
"2310","6996","Deal with Stacey Ochoa","39886","2025-10-02 09:27:57.455790"
"2311","6999","Deal with Lisa Reed","7989","2025-10-16 00:42:20.652146"
"2312","7001","Deal with Joel Neal","46679","2025-10-08 09:28:50.417397"
"2313","7002","Deal with Jessica Reed","39594","2025-11-06 20:24:34.053679"
"2314","7003","Deal with Courtney Horton","39530","2025-10-02 00:07:13.207197"
"2315","7004","Deal with Jaime Glover","49121","2025-10-28 13:12:45.636029"
"2316","7007","Deal with Randall Wilson","46252","2025-10-20 18:10:42.495592"
"2317","7015","Deal with Kayla Austin","24196","2025-07-25 16:25:30.976914"
"2318","7016","Deal with Mr. Stephen Jones MD","45687","2025-08-15 01:09:25.466532"
"2319","7019","Deal with Benjamin Nguyen","31593","2025-07-31 22:51:20.430529"
"2320","7020","Deal with Katrina Burke","8323","2025-08-10 06:11:52.791900"
"2321","7022","Deal with Abigail Cox","39405","2025-07-31 10:48:20.911872"
"2322","7024","Deal with Eric Decker","47394","2025-08-11 14:09:24.012726"
"2323","7028","Deal with Shannon Gross","26786","2025-08-01 23:13:21.524161"
"2324","7033","Deal with Brian Boyd","19007","2025-08-12 11:08:14.985180"
"2325","7037","Deal with Kayla Escobar","43392","2025-08-17 03:35:57.262723"
"2326","7042","Deal with Gregory Buckley","39702","2025-08-09 09:34:06.376598"
"2327","7051","Deal with Denise Johnson","7339","2025-08-19 12:35:49.123292"
"2328","7053","Deal with Deanna Mora","25734","2025-08-05 11:43:24.587636"
"2329","7055","Deal with Isabella Schmidt","32814","2025-07-28 15:44:34.780242"
"2330","7056","Deal with William Lowe","29426","2025-07-28 08:07:48.676687"
"2331","7059","Deal with Jacqueline Edwards","38015","2025-08-03 15:31:19.874970"
"2332","7061","Deal with Alexandra Schmitt","32785","2025-08-03 02:38:08.655728"
"2333","7062","Deal with Brenda Miller","24728","2025-07-30 08:04:02.283434"
"2334","7065","Deal with Megan Herman","20397","2025-08-02 22:19:19.871445"
"2335","7067","Deal with Dawn Anderson","18768","2025-08-09 14:40:27.085764"
"2336","7073","Deal with Sherri Lambert","33886","2025-06-06 00:31:27.915336"
"2337","7075","Deal with Peter Bell","36104","2025-06-08 00:31:27.424280"
"2338","7076","Deal with Sandra Jones","39588","2025-06-05 00:31:27.622136"
"2339","7081","Deal with Bonnie Cooper","12164","2025-06-08 00:31:27.936468"
"2340","7086","Deal with Kenneth Miles","40084","2025-06-09 00:31:27.137539"
"2341","7087","Deal with Rachel Gilbert","28781","2025-06-13 00:31:27.302541"
"2342","7088","Deal with Jessica Wood","28631","2025-06-16 00:31:27.816239"
"2343","7090","Deal with Kelly Lee","8410","2025-06-08 00:31:27.495897"
"2344","7092","Deal with Andrea Terry","10129","2025-06-08 00:31:27.279881"
"2345","7093","Deal with Joseph Ross","41621","2025-06-06 00:31:27.916658"
"2346","7094","Deal with Joseph Short","40824","2025-06-14 00:31:27.836700"
"2347","7102","Deal with Cheyenne Carter","11607","2025-06-13 00:31:27.621198"
"2348","7113","Deal with Nathan Novak","37507","2025-05-29 00:31:27.252657"
"2349","7114","Deal with Brittany Roman","39979","2025-05-26 00:31:27.585493"
"2350","7115","Deal with Laurie Anderson","17355","2025-06-11 00:31:27.103404"
"2351","7118","Deal with Nathan Good","40134","2025-09-01 11:23:59.822051"
"2352","7121","Deal with Robin Miller","11967","2025-09-01 11:23:59.596172"
"2353","7122","Deal with Matthew Lowe","34900","2025-08-28 11:23:59.784273"
"2354","7125","Deal with Christopher Anderson","35824","2025-09-06 11:23:59.370066"
"2355","7127","Deal with Peter Hale","13100","2025-08-24 11:23:59.129885"
"2356","7128","Deal with Katelyn May","18435","2025-09-06 11:23:59.898848"
"2357","7129","Deal with Mark Larsen","46436","2025-08-30 11:23:59.748991"
"2358","7130","Deal with Sonia Green","19618","2025-09-09 11:23:59.179781"
"2359","7131","Deal with Mary Hull","39736","2025-09-05 11:23:59.237271"
"2360","7132","Deal with Vickie Lara","15921","2025-08-31 11:23:59.605205"
"2361","7134","Deal with Jamie Garcia","29010","2025-08-27 11:23:59.871573"
"2362","7141","Deal with Wanda Stevens","26459","2025-09-01 11:23:59.889343"
"2363","7145","Deal with April Klein","21869","2025-09-13 11:23:59.605466"
"2364","7148","Deal with Kevin Woods","27073","2025-09-03 11:23:59.510886"
"2365","7153","Deal with Diane Williams","19177","2025-09-12 11:23:59.689763"
"2366","7157","Deal with Adrienne Curtis","12522","2025-08-31 11:23:59.589496"
"2367","7159","Deal with Christina Lopez","36883","2025-08-28 11:23:59.582987"
"2368","7160","Deal with John Gray","19993","2025-08-26 11:23:59.248093"
"2369","7161","Deal with James Burnett","34697","2025-09-13 11:23:59.471914"
"2370","7163","Deal with Joan Lee","30801","2025-08-31 11:23:59.936632"
"2371","7170","Deal with Kaitlyn Lee","33906","2025-07-21 20:16:15.477288"
"2372","7171","Deal with Anthony Robbins","20469","2025-10-19 03:34:08.587114"
"2373","7173","Deal with Alyssa Murphy","20456","2025-08-23 05:36:28.478037"
"2374","7177","Deal with Virginia Hayes","36142","2025-07-12 07:46:26.534370"
"2375","7178","Deal with Patrick Martin","29402","2025-09-23 11:41:19.458882"
"2376","7179","Deal with Gina Cain","16062","2025-08-01 10:42:37.331455"
"2377","7180","Deal with Sean Johnson","9608","2025-08-11 09:20:03.879497"
"2378","7182","Deal with Taylor Roberts","25703","2025-07-27 15:52:42.345531"
"2379","7183","Deal with Susan Smith","43592","2025-07-21 21:53:36.877898"
"2380","7184","Deal with Shawn Winters","47406","2025-06-25 21:37:45.647420"
"2381","7186","Deal with Sharon Stewart","23701","2025-07-14 13:58:29.521993"
"2382","7187","Deal with Jesus Jones","45069","2025-09-20 01:59:57.968888"
"2383","7195","Deal with Brian Williams","10970","2025-07-22 06:27:52.486017"
"2384","7196","Deal with Melissa Garrett","11148","2025-09-04 00:02:51.422143"
"2385","7200","Deal with Leah Reynolds","18883","2025-06-21 14:51:11.504658"
"2386","7206","Deal with Dustin Chavez","39025","2025-07-02 22:18:44.781456"
"2387","7208","Deal with Kelly Jordan","47645","2025-08-05 18:04:18.538631"
"2388","7210","Deal with Tyler Roberson","15781","2025-07-24 18:56:33.276665"
"2389","7212","Deal with Matthew Prince","26817","2025-08-14 07:58:49.129254"
"2390","7213","Deal with Angela Morton","16501","2025-06-23 08:01:49.401834"
"2391","7218","Deal with Lisa Herman","24051","2025-09-05 18:28:43.082413"
"2392","7219","Deal with Rose Howard","17127","2025-09-18 18:54:53.621481"
"2393","7224","Deal with Jessica Turner","22390","2025-07-09 23:39:23.552760"
"2394","7226","Deal with Corey Edwards","7540","2025-06-16 04:25:33.285784"
"2395","7229","Deal with Jesus Warren","40998","2025-06-25 16:00:44.502841"
"2396","7232","Deal with Mr. Nathan Wong","29421","2025-06-23 01:37:51.474584"
"2397","7233","Deal with Lorraine Figueroa","29659","2025-06-25 14:42:51.405381"
"2398","7234","Deal with Tamara Vazquez","15577","2025-07-04 03:15:26.821194"
"2399","7239","Deal with Nathan Ballard","31497","2025-06-24 17:55:18.682883"
"2400","7247","Deal with Tasha Ramirez DVM","17960","2025-07-08 13:16:26.898078"
"2401","7250","Deal with Dr. Evelyn Guerrero","33677","2025-07-06 18:01:14.985742"
"2402","7251","Deal with Heather Hayes","19625","2025-06-24 11:42:26.215139"
"2403","7258","Deal with Erin Henderson","5780","2025-06-28 01:40:48.657395"
"2404","7260","Deal with Jennifer Rodgers","20909","2025-06-29 04:58:07.309645"
"2405","7264","Deal with Richard Brown","49511","2025-06-30 12:33:07.883698"
"2406","7276","Deal with Angela Wilson","43438","2025-08-18 02:10:48.279186"
"2407","7277","Deal with Carol King","29217","2025-08-10 02:10:48.203730"
"2408","7280","Deal with Darren White","35030","2025-08-11 02:10:48.795842"
"2409","7282","Deal with Jennifer Myers","10391","2025-08-10 02:10:48.213652"
"2410","7284","Deal with Natalie Snow","14052","2025-08-22 02:10:48.916850"
"2411","7285","Deal with Kim Gutierrez","38641","2025-08-21 02:10:48.134811"
"2412","7287","Deal with Natasha Patton","15921","2025-08-09 02:10:48.570607"
"2413","7289","Deal with Michael Rodriguez","18249","2025-08-05 02:10:48.290577"
"2414","7290","Deal with Christine Velasquez","12851","2025-08-09 02:10:48.242760"
"2415","7292","Deal with Dustin Burton Jr.","41259","2025-08-19 02:10:48.002187"
"2416","7293","Deal with Mary Wilson","26604","2025-08-03 02:10:48.387582"
"2417","7295","Deal with Jessica Hernandez PhD","9872","2025-08-13 02:10:48.258973"
"2418","7296","Deal with Mr. Jacob Turner MD","14372","2025-08-12 02:10:48.136490"
"2419","7300","Deal with Amanda Aguirre","18754","2025-08-20 02:10:48.078985"
"2420","7302","Deal with Jeremy Roth","33962","2025-08-06 02:10:48.200532"
"2421","7305","Deal with Ashley Haley","48497","2025-08-21 02:10:48.429361"
"2422","7308","Deal with Rachel Martin","48478","2025-08-24 02:10:48.332170"
"2423","7314","Deal with Stacey Jones","16091","2025-08-09 02:10:48.862803"
"2424","7315","Deal with Karl Estrada","37593","2025-08-14 02:10:48.499360"
"2425","7316","Deal with Samuel Rodriguez","42117","2025-08-06 02:10:48.307804"
"2426","7319","Deal with Austin Robertson","28198","2025-08-08 02:10:48.699709"
"2427","7320","Deal with Lauren Grant","22002","2025-06-19 03:10:30.576157"
"2428","7322","Deal with Karen Higgins","35949","2025-03-28 00:07:27.572588"
"2429","7323","Deal with Jessica Bailey","33169","2025-05-09 17:46:37.688972"
"2430","7325","Deal with Elizabeth Day","5333","2025-06-01 09:29:06.811185"
"2431","7327","Deal with Paula Werner","13993","2025-05-23 00:44:12.019502"
"2432","7329","Deal with Joan Garrett","20790","2025-05-19 20:38:41.229800"
"2433","7336","Deal with Scott Smith","49283","2025-05-31 06:42:16.384936"
"2434","7341","Deal with Theresa Reed","15061","2025-03-03 14:05:22.966412"
"2435","7345","Deal with Stephanie Bowman","40220","2025-04-22 01:11:26.224134"
"2436","7348","Deal with Matthew Becker","27859","2025-05-12 22:05:05.258300"
"2437","7350","Deal with Tasha Ware","29243","2025-04-09 01:09:40.247365"
"2438","7351","Deal with Christopher Hoover","14221","2025-03-23 02:17:12.757340"
"2439","7356","Deal with Sean Greer","27450","2025-05-21 02:01:53.401853"
"2440","7362","Deal with Judy Johnson","16823","2025-03-24 09:15:16.831118"
"2441","7363","Deal with Cheyenne Davidson","17842","2025-04-23 17:08:00.769773"
"2442","7365","Deal with Dr. Christine Alexander","47385","2025-03-28 22:14:39.508611"
"2443","7367","Deal with Cathy Miller","6422","2025-05-05 05:08:18.099805"
"2444","7368","Deal with Debbie Brown","25208","2025-03-28 14:15:48.042149"
"2445","7377","Deal with Michael Franklin","5679","2025-08-10 18:18:40.678762"
"2446","7378","Deal with Felicia Murphy","28149","2025-08-17 18:18:40.232986"
"2447","7380","Deal with Gary Bryan","16321","2025-09-01 18:18:40.224419"
"2448","7386","Deal with Michael Perez","35415","2025-09-01 18:18:40.871624"
"2449","7397","Deal with Matthew Strickland","32440","2025-08-18 18:18:40.268376"
"2450","7402","Deal with Michael Drake","22805","2025-08-10 18:18:40.906158"
"2451","7408","Deal with William Jordan","16096","2025-08-20 18:18:40.883140"
"2452","7412","Deal with Dr. Gerald Hendrix","14155","2025-08-27 18:18:40.053132"
"2453","7413","Deal with Samantha Taylor","18520","2025-08-25 18:18:40.919535"
"2454","7428","Deal with Courtney Edwards","45565","2025-07-21 15:31:21.743888"
"2455","7431","Deal with William Santana","40141","2025-07-18 15:31:21.228266"
"2456","7432","Deal with Frank Brown","44214","2025-07-23 15:31:21.876644"
"2457","7434","Deal with Erica Weiss","34170","2025-07-18 15:31:21.293542"
"2458","7435","Deal with Robin Steele","49413","2025-07-11 15:31:21.593308"
"2459","7438","Deal with Daniel Strong","40662","2025-07-28 15:31:21.462906"
"2460","7441","Deal with William Mooney","15473","2025-07-25 15:31:21.274950"
"2461","7446","Deal with Darlene Bush","26757","2025-07-15 15:31:21.611231"
"2462","7449","Deal with Jeffrey Deleon","18807","2025-07-24 15:31:21.839004"
"2463","7450","Deal with Christian Williams","5641","2025-07-26 15:31:21.711136"
"2464","7452","Deal with Sergio Ellis","30410","2025-07-14 15:31:21.681249"
"2465","7453","Deal with Lori Munoz","27317","2025-07-21 15:31:21.057422"
"2466","7455","Deal with Michelle Davis","16600","2025-07-28 15:31:21.401423"
"2467","7456","Deal with Sierra Sharp","43706","2025-07-16 15:31:21.248980"
"2468","7464","Deal with Michael Marshall","7521","2025-07-24 15:31:21.199560"
"2469","7470","Deal with Dr. Joseph Lewis Jr.","17445","2025-07-22 15:31:21.591136"
"2470","7476","Deal with Cheryl Fowler","36656","2025-04-25 17:51:32.398674"
"2471","7479","Deal with Sharon Moore","36738","2025-04-24 22:54:10.248554"
"2472","7480","Deal with Joseph Mckenzie","10683","2025-05-14 01:43:27.277782"
"2473","7484","Deal with Cynthia Hansen","25392","2025-05-16 06:15:38.293363"
"2474","7485","Deal with Mr. Albert White","38340","2025-04-13 11:39:00.619367"
"2475","7497","Deal with Amy Burns","8483","2025-04-19 22:40:58.186684"
"2476","7498","Deal with Joseph Stewart","11779","2025-06-07 16:03:27.194687"
"2477","7502","Deal with Rachel Foster","29771","2025-04-16 01:11:04.004867"
"2478","7506","Deal with William Hopkins","35506","2025-04-24 14:29:21.993137"
"2479","7507","Deal with Scott James","10411","2025-04-29 20:18:58.240856"
"2480","7508","Deal with Tracy Thomas","40396","2025-04-26 02:21:39.606901"
"2481","7512","Deal with Nicole Jacobs","33384","2025-06-02 03:00:29.011769"
"2482","7514","Deal with Jennifer Huff","38605","2025-05-05 10:27:00.969850"
"2483","7516","Deal with David Merritt","20549","2025-05-24 06:40:02.485787"
"2484","7520","Deal with Robert Andrews","15422","2025-06-05 08:40:12.585375"
"2485","7521","Deal with Jack Mendoza","30579","2025-05-25 07:59:22.572139"
"2486","7522","Deal with Joseph Martinez","41616","2025-04-20 20:50:31.688366"
"2487","7525","Deal with Sally Frazier","34152","2025-04-30 02:31:26.631552"
"2488","7532","Deal with Olivia Roberts","32732","2025-08-21 12:15:04.857344"
"2489","7533","Deal with Jordan Velazquez","42876","2025-08-26 12:15:04.450774"
"2490","7534","Deal with Sharon Jones","32397","2025-08-19 12:15:04.497987"
"2491","7535","Deal with Clinton Mendez","8294","2025-08-22 12:15:04.287856"
"2492","7536","Deal with Tyler Potts","9167","2025-08-26 12:15:04.698514"
"2493","7538","Deal with Jody Simpson","16839","2025-08-19 12:15:04.803604"
"2494","7540","Deal with Jasmine Nguyen","33981","2025-08-14 12:15:04.969028"
"2495","7542","Deal with Shannon Beck","42004","2025-08-19 12:15:04.439879"
"2496","7544","Deal with Jonathan Smith","13473","2025-08-21 12:15:04.734838"
"2497","7545","Deal with Kevin Wagner","9424","2025-08-24 12:15:04.797833"
"2498","7549","Deal with Katherine Acevedo","39045","2025-08-21 12:15:04.670445"
"2499","7550","Deal with Leah Buck","34821","2025-08-30 12:15:04.903992"
"2500","7552","Deal with Justin Smith","26828","2025-08-19 12:15:04.556322"
"2501","7553","Deal with Nicole Jones","19173","2025-08-24 12:15:04.179463"
"2502","7555","Deal with Christopher Jackson","11123","2025-08-19 12:15:04.039783"
"2503","7558","Deal with Matthew Avila","7040","2025-08-27 12:15:04.592992"
"2504","7561","Deal with Christine Phillips","31750","2025-09-03 12:15:04.842830"
"2505","7564","Deal with Kaitlyn Jones","30076","2025-08-29 12:15:04.349206"
"2506","7565","Deal with Paul Clark","22040","2025-08-31 12:15:04.055823"
"2507","7566","Deal with Michael James DDS","30242","2025-08-25 12:15:04.934057"
"2508","7582","Deal with Sandra Rogers","41196","2025-08-28 12:15:04.861940"
"2509","7587","Deal with Adam Brooks","45144","2025-08-03 22:23:04.263211"
"2510","7589","Deal with Teresa Blanchard","5809","2025-08-02 22:23:04.671060"
"2511","7590","Deal with Antonio Smith","37724","2025-08-06 22:23:04.132555"
"2512","7591","Deal with Katherine Turner","15284","2025-07-31 22:23:04.623855"
"2513","7592","Deal with Rachel Hall","18229","2025-08-12 22:23:04.487434"
"2514","7595","Deal with Tony Jefferson","21879","2025-08-01 22:23:04.143745"
"2515","7596","Deal with Thomas Watson","40438","2025-08-20 22:23:04.720642"
"2516","7597","Deal with Jennifer Guerrero","21528","2025-08-14 22:23:04.552146"
"2517","7600","Deal with Luis Stone","44391","2025-08-01 22:23:04.958121"
"2518","7604","Deal with Priscilla Burke","27188","2025-08-16 22:23:04.019768"
"2519","7606","Deal with Mr. David Sims","8265","2025-08-09 22:23:04.778868"
"2520","7607","Deal with Paul Lopez","16994","2025-08-19 22:23:04.463585"
